session_id,input_sequence,next_field,input_sequence_ids,next_field_id
SESSION-7D5F03AC,email_address | home_address | date_of_birth | full_name | mobile_phone_number | face_match_verification | selfie_liveness_check | identification_document_type | identification_document_number | income | profession | politically_exposed_person_status,us_person_status,"[8, 12, 7, 10, 18, 9, 26, 15, 14, 16, 25, 24]",32
SESSION-7D5F03AC,email_address | home_address | date_of_birth | full_name | mobile_phone_number | face_match_verification | selfie_liveness_check | identification_document_type | identification_document_number | income | profession | politically_exposed_person_status | us_person_status,terms_and_conditions_acceptance,"[8, 12, 7, 10, 18, 9, 26, 15, 14, 16, 25, 24, 32]",31
SESSION-7DC59E5C,date_of_birth,email_address,[7],8
SESSION-7DC59E5C,date_of_birth | email_address,home_address,"[7, 8]",12
SESSION-7DC59E5C,date_of_birth | email_address | home_address,mobile_phone_number,"[7, 8, 12]",18
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number,full_name,"[7, 8, 12, 18]",10
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name,identification_document_number,"[7, 8, 12, 18, 10]",14
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number,identification_document_type,"[7, 8, 12, 18, 10, 14]",15
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type,face_match_verification,"[7, 8, 12, 18, 10, 14, 15]",9
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification,selfie_liveness_check,"[7, 8, 12, 18, 10, 14, 15, 9]",26
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check,profession,"[7, 8, 12, 18, 10, 14, 15, 9, 26]",25
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession,assets,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25]",0
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets,income,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0]",16
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income,politically_exposed_person_status,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16]",24
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income | politically_exposed_person_status,us_person_status,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16, 24]",32
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income | politically_exposed_person_status | us_person_status,terms_and_conditions_acceptance,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16, 24, 32]",31
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income | politically_exposed_person_status | us_person_status | terms_and_conditions_acceptance,commercial_address,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16, 24, 32, 31]",4
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income | politically_exposed_person_status | us_person_status | terms_and_conditions_acceptance | commercial_address,business_relationship_nature,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16, 24, 32, 31, 4]",2
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income | politically_exposed_person_status | us_person_status | terms_and_conditions_acceptance | commercial_address | business_relationship_nature,business_relationship_purpose,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16, 24, 32, 31, 4, 2]",3
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income | politically_exposed_person_status | us_person_status | terms_and_conditions_acceptance | commercial_address | business_relationship_nature | business_relationship_purpose,ownership_and_control_information,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16, 24, 32, 31, 4, 2, 3]",19
SESSION-7DC59E5C,date_of_birth | email_address | home_address | mobile_phone_number | full_name | identification_document_number | identification_document_type | face_match_verification | selfie_liveness_check | profession | assets | income | politically_exposed_person_status | us_person_status | terms_and_conditions_acceptance | commercial_address | business_relationship_nature | business_relationship_purpose | ownership_and_control_information,beneficial_owner_information,"[7, 8, 12, 18, 10, 14, 15, 9, 26, 25, 0, 16, 24, 32, 31, 4, 2, 3, 19]",1
SESSION-7E140A66,mobile_phone_number,home_address,[18],12
SESSION-7E140A66,mobile_phone_number | home_address,mobile_phone_number,"[18, 12]",18
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number,full_name,"[18, 12, 18]",10
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name,date_of_birth,"[18, 12, 18, 10]",7
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth,email_address,"[18, 12, 18, 10, 7]",8
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address,home_address,"[18, 12, 18, 10, 7, 8]",12
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address,identification_document_number,"[18, 12, 18, 10, 7, 8, 12]",14
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number,identification_document_type,"[18, 12, 18, 10, 7, 8, 12, 14]",15
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type,selfie_liveness_check,"[18, 12, 18, 10, 7, 8, 12, 14, 15]",26
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check,face_match_verification,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26]",9
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check | face_match_verification,assets,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26, 9]",0
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check | face_match_verification | assets,profession,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26, 9, 0]",25
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check | face_match_verification | assets | profession,home_address,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26, 9, 0, 25]",12
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check | face_match_verification | assets | profession | home_address,income,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26, 9, 0, 25, 12]",16
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check | face_match_verification | assets | profession | home_address | income,politically_exposed_person_status,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26, 9, 0, 25, 12, 16]",24
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check | face_match_verification | assets | profession | home_address | income | politically_exposed_person_status,us_person_status,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26, 9, 0, 25, 12, 16, 24]",32
SESSION-7E140A66,mobile_phone_number | home_address | mobile_phone_number | full_name | date_of_birth | email_address | home_address | identification_document_number | identification_document_type | selfie_liveness_check | face_match_verification | assets | profession | home_address | income | politically_exposed_person_status | us_person_status,terms_and_conditions_acceptance,"[18, 12, 18, 10, 7, 8, 12, 14, 15, 26, 9, 0, 25, 12, 16, 24, 32]",31
SESSION-7E1811E9,email_address,home_address,[8],12
SESSION-7E1811E9,email_address | home_address,full_name,"[8, 12]",10
SESSION-7E1811E9,email_address | home_address | full_name,mobile_phone_number,"[8, 12, 10]",18
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number,date_of_birth,"[8, 12, 10, 18]",7
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number | date_of_birth,identification_document_number,"[8, 12, 10, 18, 7]",14
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number | date_of_birth | identification_document_number,face_match_verification,"[8, 12, 10, 18, 7, 14]",9
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number | date_of_birth | identification_document_number | face_match_verification,selfie_liveness_check,"[8, 12, 10, 18, 7, 14, 9]",26
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check,identification_document_type,"[8, 12, 10, 18, 7, 14, 9, 26]",15
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type,income,"[8, 12, 10, 18, 7, 14, 9, 26, 15]",16
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type | income,assets,"[8, 12, 10, 18, 7, 14, 9, 26, 15, 16]",0
SESSION-7E1811E9,email_address | home_address | full_name | mobile_phone_number | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type | income | assets,profession,"[8, 12, 10, 18, 7, 14, 9, 26, 15, 16, 0]",25
